headword,entry_text,page,mode
ñinanlu'wanlusa',"pobladores ñinanlu'wanlusa' s. pobladores, residentes de un pueblo Ñinanlu'wanlusa' alakanter' usu'llina', ma'nen nu'chinpu'a'su' malek. Los pobladores sacaron al alcalde porque no hacía nada. pobladores, residentes de un pueblo pobrecito -ada ( -da) v. > v. pobrecito. Nana enmu'pinen uki'lasu' yuyu'wa wek'an ka'adalli weran. Ese hombre ha venido de hambre y ha comido pobrecito la comida. Yu'shawek wellek'adalli sadinen chiminsik. Mi hermano pobrecito ha llorado cuando ha muerto su esposa. poco u'dunsha cuant. poco. Kulla si'yektukuñi setchala u'dunsha. Julia se fue a juntar un poco de estoraque. poco a poco a'merchala ( a'metchala; a'me'chala) adv. poco a poco. A'metchala llinsetchapalekwa' kirka' lawer'lla'la' ñak. Poco a poco estamos escribiendo el diccionario. pocos ñi enpu'ni cuant. pocos, no muchos (el verbo requiere el sufijo negativo). La'pir llishanak ñi enpu'ni nuntaspilusa' ñi'ñi. En el puerto del río Rumiyacu no hay muchos botes. poder *innitapalli1 ( *innitulli1) v. poder. Kenmaler a'wer'lla da'wala'ladawek. Ipa'la innichi'nek kirka' lli'a'kasu'. Tú perdiste mis anteojos. Ahora ya no puedo leer. Nana inya'lli, kui'na innichi'nek. Él orinó pero yo no puedo. podrirse *pukapilalli ( *pukalli) vi. malograrse, gastarse, podrirse. Latekpen yuyu'wa 898 pukapilalli. Tus dientes se están malogrando. Pukalli kutunwek, deketchek. Mi vestido se ha gastado, lo voy a botar.; *tawer'chapalli ( *tawe'chulli; *tawetchulli; *tawe'chapalli; *tawetchapalli; *tawer'chulli) vi. podrirse, estar podrido. Ilañina' asu' panwala, asek tawetchulli. Balearon a la sachavaca y se pudrió aquí. Ashu', ker', tanku tawetchulli. El camote, la yuca y el plátano se pudrieron. ¡Wika'ter' asu' samer tawetchinpu'ek! ¡Sala este pescado para que no se pudra! podrirse la carne *analu'tapalli ( *analu'tulli) vi. podrirse, malograrse la carne. Asu' samer analu'tulli, ¡dekker'! Este pescado se ha podrido, ¡bótalo! podrirse, estar podrido podrirse, malograrse *aper'apalli 1 ( *aper'lli) vi. podrirse, malograrse. Asu' kadu' aper'lli. Este huevo se ha malogrado. cf: *aperapalli. Policarpo Pullikariu nprop. Policarpo. Pullikariu ya' pekta pur'chulli Penlerkek. Policarpo pescó mojarras ayer en el Ninayacu.",899,es
polilla,"polilla perforadora lusun s. polilla perforadora. Lusun i'na chiter anu'tan peklusuntulli, ña'pinta' ma'kin pa'chi'ñi. Cuando la polilla perforadora le cae al maíz lo vuelve polvo comiéndoselo y (el maíz) ya no sirve para nada.",900,es
tu'sunlu',"polvareda tu'sunlu' s. polvareda, polvo de la casa o de la calle. Tu'sunlu' nakusu' yunsañi tanluwatusik. Mucha polvareda se levanta cuando hace viento fuerte. clf: lu'1. polvo polvo, polvareda",900,es
ilantulu',"pólvora ilantulu' s. pólvora. ¡Ilantulu' sekkiter', wilalusa' pati'npu'erkek! Nanalek inlliketchunanta'ser. ¡Esconde la pólvora para que los niños no la toquen! Con eso se matarían todos. cf: ilantula; clf: lu'1.",900,es
pollera,pollera purilla (Spn. pollera) s. pollera. Muyunpalunlusa' purilla i'shillina'. Las mujeres de Moyobamba se ponían pollera.,900,es
pi'suwer,"pomponcito pi'suwer s. pomponcito, yacupatito. Pi'suwer pilli'tulek Erpinek. He agarrado un yacupatito en el Aipena. pomponcito, yacupatito",900,es
aku'ter',"pon (huevo) aku'ter' vi. ¡pon (huevo)! ¡Wa'dantekshá, aku'ter', yaka'lek kadu'pen! ¡Gallinita, pon, quiero comer tu huevo! 899 yuyu'wa pon la yuca cruda en la olla",900,es
pona,"pona dalatek s. pona, especie de palmera cuyo tallo rallado es usado generalmente en la construcción de pisos y paredes de casa. Dalatek yaman pa'lli, yapeksatan. Él se fue a agarrar pona para hacer una cama. clf: tek2.",901,es
*aku'palli,"poner *aku'palli 1 ( *aku'lli) vt. poner. Yuyu'wa Wirñanchu dektunan misak aku'lli. El hermano Fernando puso las tijeras sobre la mesa. poner adentro *sida'palli ( *sida'lli) vt. poner adentro, meter. Sida'llinerku supuk. Me metieron al calabozo. Papawekku' ñañashasa' ekpa'nni'ma ala'sa' la'pilalak sida'kuñina' Wanpi'lusa'ler. A mi padre solito dice que llevándoselo fueron a meterlo en una piedra, los Wanpis. poner algo al sol para que seque poner algo al sol para que seque, solear poner algo en la boca de otro *a'katen'apalli ( a'katenñi) vt. poner algo en la boca de otro. Aminenler a'katenñi pinter. Su abuela le puso tabaco en la boca (al niño). yuyu'wa poner algo en un lugar para alguien. akuitapalli (",901,es
akuitulli),"akuitulli) vb. poner algo en un lugar para alguien. Wicha'pek akuitullun llinsetchunanwek. Me puso mi computadora (instrumento para escribir) en mi dormitorio. Idu diwek akuitukellun, (kuaki). Eleuterio ha venido a ponerme leña. cf: *aku'palli 2. poner en orden poner en orden, alistarse poner huevo *aku'tapalli ( *aku'tulli) vi. poner huevo. Tunsawalaler aku'tulli panwalaluk. La mosca shingo puso huevos en la carne de sachavaca. Wa'dantekwek aku'tulli kañer kadu. Mi gallina puso un huevo azul. val.: *aku'palli 3. poner inyecci poner inyección, inyectar",901,es
ekkuanpalli,"*ekkuanpalli 3 ( *ekkuañi) vt. poner una inyección, inyectar. Shañichariu ekkuañun ukladekshillinwekkek. El sanitario me puso una inyección en mi vena. poner la yuca cruda en olla poner nombre *aku'palli 3 ( *aku'lli) vt. poner nombre. Nerpi'la llillin aku'llina' ñinchiluinpu'la'pi'na'. Ponen (a sus hijos) nombres extranjeros sin siquiera saber yuyu'wa 900 hablar (la lengua). val.: *aku'tapalli. poner, calzar a'da'apalli ( a'da'lli) vt. poner, hacer calzar. Sapatu i'na lantekkek a'da'llina'. El zapato está puesto en el pie. val.: a'da'tapalli. ponerle algo alguien a'da'tapalli ( a'da'tulli) vb. ponerle algo a alguien. Asu' Yusha ya'da'chi'ñi sapatunen yuye'nsha. Rosa no le quiere poner su zapato a su hermanito. val.: a'da'apalli.",901,es
*i'shapalli,"ponerse *i'shapalli ( i'shilli) vt. vestirse, ponerse ropa o adornos. Nana nadi'nek kapiser'llu'sa' i'shilli. Ese joven se pone puras ropas viejitas. Kua i'shilek kutunwek. Ya me puse mi vestido. Kua awawek wadekllun Shiwiluk, napi'pu' shaya'lusa' kalantek i'shapa'ser' i'la. Yo nací en Jeberos, en aquel tiempo cuando las mujeres todavía se ponían pampanilla. Pulu si'yektapalli kullikernen kapi yamapa'tan sadin i'sha'su'. Pablo está juntando su plata para comprar tela para que su esposa se ponga. Midu i'shilli unkenñen tamanetchu'su'. Se ha puesto el collar todo alrededor de su cuello. val.: *i'shitapalli. ponerse algo en la boca *katen'apalli ( *katenñi) vt. ponerse algo en la boca. Nanek nuka' uklullina', pinter katenñina', pinchiyek nu'tanna' ullina' wichi'inpu'erkek. Ahí mascaron ají, se pusieron tabaco en la boca, tabaco diluido tomaron para no dormirse. ponerse algo en la cabeza",902,es
dankupalli,"*dankupalli ( *dankulli) vt. ponerse algo en la cabeza. Lansanchi aitekyu' dankulli. El danzante se puso plumas de guacamayo en la cabeza. Sunpillu' i'na enmu'pinen mutu'ñik dankulli. El hombre se puso un sombrero en la cabeza. ponerse de acuerdo, decidir *inlli'inupalli 3 ( *inlli'inulli) vi. ponerse de acuerdo, acordar, decidir. Inlli'inullidek yapilu'tamudek. Nos pusimos de acuerdo para cultivar. ponerse detrás de alguien ponerse en fila, estar en fila *da'kanchinek'apalli ( *da'kanchineklli) vi. ponerse en fila, estar en fila, formar. Nana wilalusa' ñinchitupidekkek da'kanchinekllina' yatuluneranna'. Los niños en la escuela están formados 901 yuyu'wa para cantar. ponerse en fila, estar en fila, formar ponerse ropa *i'shiwanpalli ( *i'shiwañi) vi. vestirse, ponerse ropa. Ipullita i'shiwañi chipetchekñik. Hipólita se vistió en su mosquitero. pónganse de acuerdo inlli'inuku' vi. ¡pónganse de acuerdo! ¡Inlli'inuku' pulu'tamamek. ¡Pónganse de acuerdo para cultivar!",902,es
a'katenker',ponle en la boca a'katenker' vt. ¡ponle en la boca! ¡pónselo en la boca! ¡Pinter a'katenker'! ¡Ponle tabaco en la boca!,903,es
aku'ker',"ponlo aku'ker' ( aku'r) vt. ¡ponlo! ¡Chinalak aku'r nana samer, nu'tan dintunter'! ¡Pon ese pescado en el ahumadero, después échale leña! ¡Aku'r wawaserpen talak! ¡Pon tu bebe en la hamaca!; aku'r ( aku'ker') vt. ¡ponlo! ¡Aku'r wawaserpen talak! ¡Pon tu bebe en la hamaca! pónselo",903,es
a'da'ter',"pónselo, ponle a'da'ter' vb. ¡pónselo! ¡ponle! ¡A'da'ter' piwala'lli'nen yuyu'washapen! ¡Ponle el pantalón a tu hermanito! ponte detrás de él ponte ropa yuyu'wa",903,es
i'shiker',póntelo i'shiker' vt. ¡póntelo! ¡vístete eso! ¡I'shiker' midupen! ¡Ponte tu collar!,903,es
asu'lupa',"por acá asu'lupa' adv. por acá. Asu'lupa' Welladek kupidek'apalli, llikenñawanpalli. Por acá el río Huallaga está muy crecido, está destrozando los platanales. ¿Ma'ki'na kenmama' asu'lupa' uklama'? Sa'la' a'dantetchenmu'wa'. ¿Por qué han venido por acá? Nos van a contagiar los chupos.; ina adv. por acá. Alli'shawek ina pa'lli. Mi hermano mayor se fue por acá.",903,es
nanalupa',"por allá nanalupa' adv. por allá. Nanalupa' uku'latapallina' uran. Por ahí venden comida. cf: inalupa'.; ñilupa' adv. por allá. Ñilupa' uklapincha'lek yuyu'wa 902 sawelliwek. Por allá he dejado mi machete. ¡Ñilupa' aku'r nana kirka'! ¡Pon el libro por allá! por Dios, por favor yusmalek interj. por Dios, por favor. ¡Yusmalek ekpi'tuu, wilawek enker! ¡Por Dios, lleva esto y entrégalo a mi hijo!",903,es
a'ka,"por el contrario a'ka prt. ciertamente, por el contrario. Ipa'la'ka ka'echin. Ahora sí te voy a comer. por eso nanekla 4 conect. por eso. Mañir tanku a'lerpi ka'apan paki'lli, naneklan ikerchiteklli. Manuel comió plátanos asados y se atoró, por eso le dolió el pecho. por eso él/ella nu'an1 conect. por eso él/ella, siendo así él/ella. Nana apetcha Kullu' asilli. Nu'an ima ñi denler lli'apakui'ñi. El tío Cruz es sarnoso. Por eso nadie le visita. val.: nu'tan. por eso ellos nu'anna' conect. por eso ellos, por eso ellas. Wa'anler nawa' a'peklu'tudeklli. Nu'anna' wekllina'. El gobernante los ha hecho llamar a ellos, por eso vinieron. por eso ellos/ellas por eso nosotros (exclusivo) nu'amudek conect. por eso nosotros (exclusivo), siendo así nosotros (exclusivo). Wa'an kuda a'peklu'tullundek. Nu'amudek wekllidek. El gobernante nos ha hecho llamar, por eso hemos venido. por eso nosotros (inclusivo) nu'akwa' conect. por eso nosotros (tú incluido), siendo así nosotros (tú incluido). Wa'an kenmu'wa' a'peklu'tullenmu'wa'. Nu'akwa' uklekwa'. El gobernante nos ha hecho llamar. Por eso hemos venido. por eso nosotros dos por eso tú nu'an2 conect. por eso tú, siendo así tú. Wa'an kenma a'peklu'tullen. Nu'an wekla. El gobernante te ha hecho llamar, por eso has venido. por eso tú y yo nu'ak conect. por eso nosotros dos. Wa'an kenmu' a'peklu'tullenmu'. Nu'ak weklek. El gobernante nos ha hecho llamar (a nosotros dos), por eso nosotros dos hemos venido. por eso tú/él/ella por eso ustedes nu'anma' conect. por eso ustedes. Wa'an kenmama' a'peklu'tullenma'. Nu'anma' weklama'. El gobernante les ha hecho llamar a ustedes, por eso han venido. por eso yo nu'amu conect. por eso yo, por esa razón yo. Wa'an a'peklu'tullun, 903 yuyu'wa nu'amu uklek. El gobernante me hizo llamar, por eso (yo) he venido. por gusto da'pinekla, da'pineklan adv. en vano. Da'pineklan uklek. Saka'tuna dunker'amu ta'wantulli. En vano vine. Estaba buscando trabajo pero ya se terminó. por Plantano por qué ma'ki'na interrog. ¿por qué? ¿Ma'ki'na dasu' uk'i'na? ¿Por qué no viniste a esa hora (que te llamé)?; ma'ki'ncha interrog. ¿por qué? ¿Ma'ki'ncha peklu'palun? ¿Por qué me estás llamando? por siempre enpi'walekpi'nta' adv. por siempre, por toda la vida. Kua tekpa ñichek, ñichek iyun, tunka, etchu, lu'wellu, isekpila ñichek, ukladekpenma' uwapetchekpi'la enpi'walekpi'nta'. Me voy a convertir en garrapata, voy a ser zancudo, tábano, tabanillo negro, mosquito, mosca grandecita voy a ser, voy a estar tomando su sangre por siempre. por siempre, por toda la vida",904,es
lupa'-lupa',"por tierra lupa'-lupa' adv. por tierra. Dekñiñi' i'na lupa'lupa' pa'api'ñi, lalumekler perku'lantekta'su' yuyu'wa malek. El yacupuma no camina por tierras secas, porque la hoja que cae de los árboles se le pegan en la planta de sus patas (y le impide caminar).",905,es
inapu'su',"por todas partes inapu'su' adv. por todas partes, a todas partes, en todas partes. Kua tanak pa'amu lauklek dunkululun inapu'su' peklalli. Cuando me fui al monte escuché cantar a las perdices por todas partes. Pulu kamashitutek. Inapu'su' a'pa'deklli kamashidek'an. Pablo es mandón. Manda a otros a todas partes. por todas partes, a todas partes por un lado por un lado, en una fila aleklansa' adv. por un lado, en una fila. ¡Aleklansa' du'ku'! ¡En una sola hilera siéntense! por, a través de =lupa' adpos por, a través de. Lalanerñenlupa' dekler da'tulli asu' wila. Por las fosas nasales le entró agua a ese niño. Yurimawa'lupa' ñapalli kasetchu' luwetchinpu'a'kawa'su' inalupa' Por Yurimaguas hay frutas que no conocemos por acá. porcion de tabaco picado, nicotina, ampiri yuyu'wa 904 porción de tierra donde se forma agua en el invierno y los árboles mueren",905,es
kektunantek,"kektunantek s. porción de tierra en las orillas de las quebradas donde se forma agua en el invierno y los árboles mueren. Kektunantekkek taker'lli nalalusa'. En la ""kektunantek"" murieron los árboles. cf: tanpenna, tanpennan. porque, por malek post. por, porque, a causa de, debido a. Kadenler wawaser a'ulunpitulli a'ulun, elli'pa'su' malek. Su hermanita mayor abanicó a la bebe porque estaba sudando. Nana la'apalli da'wanler kitek'a'su' malek. Ella está dietando porque le mordió una víbora. Kua sakeklek Pulu malek. Yo estoy contenta por Pablo. portarse mal *pankanerapi'ñi 2 ( *pankaneri'ñi) vi. portarse mal. Asu' wila pankaneri'ñin ninchitupidik. Este niño se porta mal en la escuela. syn: *da'chik'apalli. POS.1DU.I -mapu' nuestro (tuyo y mío). Pidekmapuk a'ñapalek damula. En nuestra casa (de los dos, tuya y mía) tenemos sal. POS.1PL.I POS.2PL POS.CONSEC",906,es
sha'pi'tek,"posheco sha'pi'tek nom. poscheco, pálido y flaco. Nana taserpi sha'pit'tek ekdusipen. Ese viejo posheco es viudo.",906,es
posillo,"posillo kaneku s. posillo de alumino. Suntatulusa' kanekunenna' ekpa'pallina' uwerkek. Los soldados llevan posillos de aluminio para beber. posposición instrumental -tek 3 sufijo derivativo que indica que el referido objeto realiza la función indicada por el verbo. utawitunan yutek posposición instrumental, con posposición temporal, cuando POSS.1SG -wek s. mi. Wilapenler wilawek pita'kalli. Tu hijo empujó a mi hijo. Iskun duker a'ña'seku awawek chiminlapillun, amishawek teksusullun. Cuando tenía nueve meses murió mi madre y me crió mi abuela.",906,es
wa'nanan,poste de luz wa'nanan s. poste de luz. clf: nan.,906,es
poto,"poto mutella 1 s. nalgas, poto. Ñiñi'pen kitekllun mutellawekkek. Innichi'nek du'a'kasu'. Tu perro me ha mordido en la nalga. No me puedo sentar. syn: teklli'.; putupi (Spn.",906,es
poto),"poto) s. poto, poronguito de calabaza de cinco litros 905 yuyu'wa aproximadamente. ¡Manter' putupi, dek ekpa'ek menmik! ¡Trae el poto para llevar agua a la chacra! Putu nu'tulek pawiklan. El poto se hace de la calabaza pawi. clf: pi4. poto, poronguito",906,es
potohuarango,"potohuarango ukulun s. potohuarango, especie de ave algo más pequeña que la codorniz. Ulei'nchu ukulun palenñanchi'ñi. No va a llover porque el ave porotohuango no está haciendo su refugio. potohuarango, especie de ave algo más pequeña que la codorniz",907,es
poza,"poza de una quebrada pitun s. poza de una quebrada, charco, extensión de agua profunda. Nana pitun danker'lli shu'mu'la. Esa poza se llenó de shiruhui. Shiwiluku'lusa' ipa'la ita'kawa'su' ""Kanpana' Pitun"" napi' i'na itullina' ""Lanla' Pitun"". Los shiwilu finados, a la que ahora llamamos ""Campana Poza"" antes la llamaban ""Ballena Poza"". cf: anpundek. PRED.1DU.I PRED.1PL.E PRED.1PL.I PRED.1SG PRED.2PL PRED.2SG yuyu'wa predecir predecir el futuro *wa'adiktapalli vi. vaticinar, predecir el futuro. prefijo de accihacer algo con alguien prefijo de acción conjunta ek- v. > v. prefijo con función asociativa, indica acción conjunta. Kishuler eklansa' Pilluku. Jesús sacó a bailar a Pedro. Wilalusa' eknanpipallinerku. Mis hijos me cuidan/me acompañan. Frank ekdekpa'tullun. Frank me ayudó a tumbar. cf: =lek 4. prefijo de acción conunta prefijo futuro ya- 3 v. > v. ir a hacer algo. Yachichilli. Él va a defecar. prefijo hacer algo con alguien prefijo instrumental, acción asociada a ""entrar"" prefijo instrumental, ejecutar la acción con el pie pero sin patear.",907,es
lekter',pregunta lekter' vt. ¡pregunta! ¡Lekter' enñupi'pa' erkunpen! ¡Pregunta dónde está tu hijo!,907,es
lekker',"pregúntale lekker' vt. ¡pregúntale! Ñinchichinpu'pachen a'lekta'su' lunsu' lekker'! Si no sabes, ¡pregúntale al profesor lo que ha dicho! yuyu'wa 906 preguntar *lek'apalli ( *leklli) vb. preguntar. Chirisu kaper'an Lukariu leklli:""Enkasek a'cha Pidir pideknen?"" Encontrándose con Leucadio Tereso le preguntó: ""¿Dónde es la casa de Fidel?"" Wiwiana lekllun nanadaper. Viviana me preguntó esas cosas. val.: *lektapalli; val.: *a'lektapalli, a'lek'apalli. preguntar algo, pedir *lektapalli ( *lektulli) vt. preguntar algo, pedir algo. Chirisu lektulli enñupi'pa' erkunen. Tereso preguntó dónde está su hijo. Ala'sa' wila yun inpikanlu'tulli lekta'su' enki'npu'erkasu' malek. Un niño enojado se revolcó en el suelo, porque no le dieron lo que pidió. val.: *lek'apalli.",907,es
preñada,"preñada kadulun s. embarazada, preñada. Asu' Aracelli nudu'lli kadulun ñan. Araceli se ha vuelto escrupulosa con las comidas por estar embarazada. clf: lun. prende la candela penwanker' vi. ¡prende candela! ¡Penwanker' akusutek! ¡Prende la candela para cocinar!",908,es
a'tenter',"préndelo a'tenter' vt. ¡préndelo! ¡A'tenter pen, akusutawa'! ¡Prende la candela, vamos a cocinar!; deksa'ter' vt. ¡préndelo! ¡Menmin deksa'ter! ¡Prende la chacra! prender *a'tentapalli ( *a'tentulli) vt. encender el fuego, prender el fuego. Wilawek a'tentulli pen yaakusutan. Mi hijo ha prendido la candela para cocinar. Nana a'tentulli dunallin kasisera'su' malek. Él prendió el copal porque había oscurecido. prender fuego a algo *deksa'tapalli2 ( *deksa'tulli2) vt. prender fuego a algo. Arkichu menmin deksa'tulli pekpu'a'su' lli'an. Arquímedes prendió la chacra viendo que el sol alumbraba bastante. prender la candela",908,es
penwanpalli,"*penwanpalli ( *penwañi) vi. prender la candela, hacer candela. Awawek penwañi dasu'walek. Mi mamá prendió el fuego desde temprano. prenderse algo punzante *winsek'apalli vi. prenderse un objeto punzante, clavarse. La superficie llevar marcador locativo. Nana sawelli winsek'apalli lupak. Ese machete está prendido en la tierra. val.: *winsektapalli.; *winsektapalli ( *winsektulli) vt. prenderse algo punzante, clavarse. Wa'na etllata'seku winsektullun. Cuando pisé 907 yuyu'wa el clavo se me prendió. val.: *winsek'apalli. préndete (algo punzante) winsekter' vt. ¡préndete (hablándole al calvo)! ¡Wa'ná, winsekter' asu' pian! ¡Clavo, préndete en este horcón! prensa con soga u'sasercher' vi. ¡prensa con soga! ¡U'sasercher' lullinlek! ¡Prensa con tamshi! prénsalo con soga u'saserker' vt. ¡prénsalo con soga! ¡Chinluwa u'saserker' aperinpu'ek! ¡Prensa la shicana para que no se malogre! prensar con soga *u'saserapalli ( *u'saserlli) vt. prensar con soga, amarrar ajustando. Malallina u'saserapalli chinluwa lullinlek. Magdalena está prensando (atando con soga y ajustando) la shicana con tamshi. val.: *u'saserchapalli.; *u'saserchapalli ( *u'saserchulli) vi. prensar con soga, amarrar ajustando. Malallina u'saserchapalli. Magdalena está prensando con soga. val.: *u'saserapalli. preocuparse *wa'inutapalli 2 ( *wa'inutulli) cf: *wei'inutapalli. vi. preocuparse, estar preocupado. Wilawek yuyu'wa nuker'itullun, enpu'nipa' wei'inutulek. Mi hijo tiene frío, estoy muy preocupada. preocúpate por alguien o algo kankanter' vt. ¡piensa en alguien o algo! ¡preocúpate por alguien o algo! ¡Pidekpen kankanter'! ¡Preocúpate por tu casa! ¡Wilapenlusa'kin kankanter'! ¡Piensa en tus hijos! prep prepara chicha punta prepara el masato prepara la chicha punta",908,es
uklulu'ter',"prepara masato uklulu'ter' vi. ¡prepara masato! ¡Uklulu'ter', a'ikektaa! ¡Haz masato para mandar tumbar la chacra!",909,es
pisenker',"prepáralo pisenker' vt. ¡prepáralo! ¡Allisek pisenker'! ¡Prepara la trampa! prepáralo en patarashca akiter' vt. ¡prepáralo en patarashca! ¡cocínalo en patarashca! ¡Sametcha akiter', awá! ¡Prepáralo en patarascha el pescadito, hija! preparar *nu'tapalli ( *nu'tulli) vt. hacer, preparar, construir. U'su' nu'tulek uklupidek Así se prepara la chicha punta. Kullu nun nu'tulli. Julio hizo una canoa. Siluklan pilenñan nu'tapalek. La yupana/zampoña se hace de yuyu'wa 908 carrizo. Shiwiluk nu'tullina' kirka'pidek nalu. En Jeberos han construido una biblioteca nueva. val.: *a'nu'tapalli, *nu'lli.; *pisen'apalli (",909,es
pisentapalli,"*pisentapalli ( *pisentulli) vi. armar, preparar, poner el armadillo o trampa con escopeta. Pideru pisentulli. Pedro armó (su escopeta)/puso el armadillo. val.: *pisen'apalli. preparar el mango (hacha, machete, flecha) preparar el mango de un instrumento *padalu'palli ( *padalu'lli) vt. preparar el mango (hacha, machete, flecha). Nana padalu'lli yumutu'. Él preparó el mango del hacha. preparar el nido *luyanpalli (",910,es
luyañi),"*luyañi) vi. preparar el nido. Wa'dantek luyanpalli. La gallina está preparando su nido. preparar patarashca presidente, autoridad alakanter' kuwirnu (Spn. alcalde",910,es
gobierno),"gobierno) s. presidente, autoridad. Puduna'lek kekki lli'tulli. Alakanter' kuwirnumapu'wa' di'tetchuna'. Nu'an pekkiwanpalli. El arco apareció con el sol. A nuestro presidente lo van a matar. Por eso está habiendo esta señal de malagüero. presiónalo con tu cuerpo lli'peri'ker' ( lli'peri'r) vt. ¡apriétalo con tu cuerpo! ¡presiónalo con tu cuerpo! ¡Wilá, lli'peri'ker' asu' kapusu, yawitetchek! ¡Hijo, aprieta con tu cuerpo el baúl para cerrarlo con llave! presionar presionar con el cuerpo *lli'peri'palli ( *lli'peri'lli) vt. apretar con el cuerpo, presionar con el cuerpo. Idenmapanna' anu'sik lli'peri'palli. Cuando estaban peleando uno cayó y el otro lo apretó con su cuerpo (contra el suelo). Salwadur nalaler lli'peri'lli. A Salvador el tronco lo apretó. préstale",910,es
alañi),"*alañi) vb. prestar, pedir prestado. Miñiku alañi wilawekler kulliker. Mi 909 yuyu'wa hijo le ha prestado dinero a Meneleo. Miñiku alañi kulliker. Meneleo prestó o pidió prestado dinero. Alan'u kupin-uktanpen, yuklutulek. Préstame tu olla grande, quiero preparar chicha punta. pretender *intek v. aparentar, pretender, intentar. Kua intekpilu'tulek ñinanlu' inyulateknenkek yalauk'amu alakanter' lu'nsu'. Yo aparenté cultivar en la plaza para escuchar lo que hablaba el alcalde. Intekmenmilalatapan ima, mutu'teknen ima sekkudu'an, chimen ka'apalli du'anna' nalanak. Aparentando rozar, sacándose su peluca, sentado sobre un palo caído estaba comiéndose los piojos. cf: *intekllitapalli. pretina shunpetchek ( shunpe'chek) s. pretina, soga para cargar el canasto Shunpetchekwek nusetchektusik lantekpiwek anu'lli. Mi pretina se rompió y se me cayó el canasto. pretina, cargador pretina, soga para cargar el canasto pretina, soga para llevar las cosas yuyu'wa prevenirse, pensar *inlli'inupalli 1 ( *inlli'inulli) vi. prevenirse, pensar. ¡Enchuku', inlli'inuku'la' yalli'lusa' enpu'ninchi yawichi'tama' nanpiladaku'! ¡Vamos, prevénganse hermanos, no duerman mucho, han de velar en la noche! prever, anunciar",910,es
prima,"prima aperin s. primo, prima. ¡Inwiperi'ker, aperinpen nuka'a! ¡Abrácense, es tu prima! Aperinwek panullun. Mi primo me lo regaló. primero =mentu, =entu primero. ¡Mañir lamapu'ter'! Nanamentu yutullen. ¡Grítale a Manuel! El te ha reñido primero. Eksu'ker' nana ker' nanentu kencha'a'masu'. Pela la yuca que trajiste primero. primero, en primer lugar primero, primeramente nanentu adv. primero, primeramente, en primer lugar. Eksu'ker' nana ker' nanentu kencha'a'masu'. Pela la yuca que trajiste primero. primo (de un hombre) yalli'wa 2 s. primo (de un hombre) Alliku yalli'wawek. Kuda awawidek kadenlek. Alejandro es mi primo. Nuestras mamás son hermanas. yuyu'wa 910 principal principal, más grande",911,es
ipa'1,"probablemente ipa'1 prt. quizás, probablemente, seguramente, seguro. Kullusha ipa' weilli. Ku'apenñen ipa' kalu'tulli musu'. Julito ya está gordo. Su esposa seguro cocina bien. Enta'n lli'kundek'etchek i'na mikekweklusa'. Ipi'pa' sekkupiñina' menmilalanen. A ver voy a verles a mis yernos. Ya quizá habrán agrandado su rozo. ¿Enñupi'pa' supailusa'ler ekpa'llina'? ¿A dónde quizás se lo habrán llevado los diablos? Kenmu'wa' ipa'la itullinerkenmu'wa' “gente civilizada” tullima. La'i nu'lekwei'pa', ku'leipa'. A nosotros ahora nos llaman ""gente civilizada"". Así quizás somos, o quizás no. Napi' kaluñi' chipitek enpu'ni pa'tuwiñinpa'. Antes la piel de tigrillo había costado mucho. probablemente, seguramente",912,es
*lata'palli,"probar *lata'palli ( *lata'lli) vt. probar, comer un poquito. Yalata'lek uklupidekpen u'ñisha. Quiero probar tu chicha punta un poquito. val.: *a'lata'palli. producir manchas negras *ker'kera'tapilalli ( *ker'kera'tulli) vt. producir manchas negras, ennegrecer. Idimunanwek ker'kera'tulli tunkawalaler siseran. La mosca bobonero ennegreció mi sábana chupándola. val.: ker'ker'tapilalli. producirle pus a alguien, sacarle pus *a'dulertapalli ( *a'dulerchulli) vt. producirle o sacarle pus a alguien. Asunwek a'dulerwektullun. El arete me sacó pus de la oreja. Mikir sankallinler pawektulli, a'duletchulli. A Miguel el garabato le hincó y le produjo pus.",912,es
a'lekta'su',"profesor a'lekta'su' nom. maestro, profesor, el que enseña. A'lekta'su'ler a'ñinchitapiladeklli wilalusa', ñinchitupidik. El profesor está enseñando a los niños en la escuela. Sadawek a'lekta'su'. Mi esposa es profesora. cf: a'lekterkasu'.",912,es
a'lekterkasu',"profesores a'lekterkasu' nom. profesores, maestros, los que enseñan. Sadanpenma' a'lekterkasu'. Las esposas de ustedes son profesoras. cf: a'lekta'su'.",912,es
profundo,"profundo anpu, anpun1 adj. profundo, hondo (referente al agua). Tandek anpun. El río Marañón es profundo. ant: 911 yuyu'wa sa'ma; cf:. profundo, hondo PROH PROH.2PL PROH.2SG ya...ta v. > v. no hagas algo. ¡Aner yaka'ta kupiwan! ¡No comas boa! PROH.3PL PROH.3SG pronosticar *lunanpichipalli 1 (",912,es
lunanpichilli),"*lunanpichilli) vt. adivinar, pronosticar, detectar, calcular. Lunanpichi'ñi Eulalia enñupaklan kuipa'. Eulalia no adivinó de dónde soy. pronosticar, prever *lli'apalli 3 ( *lli'lli) vt. anunciar, pronosticar, prever. Pektupisapana' kupidek lli'lli. El bufeo blancuzco anuncia la creciente del río.",913,es
