headword,entry_text,page,mode
utunter',utunter' vt. ¡arráncale! ¡Utunñineklater' nana adinu'nsu'! ¡Arráncale la lengua a ese que habló mal de ti! cf: llitunter'. *utuntulli *utuntapalli 441 *uwa'netchek'apalli,442,shi
ututu',"ututu' s. pampanilla para fiestas, de color claro teretaño (jaspeado de colores claros). Napi' Shiwilulunku'lusa' ututu' nalusha kala'llina', nusik kutunen kañetcha'su'. Nanek tandula tulunerllapillina'. Antes las mujeres shiwilu se ponían pampanilla nuevecita, después su blusa celeste. De ahí le cantaban a las estrellas. cf: kalantek-walek; cf: kalantek. *uwa'netchek'apalli (*uwa'netcheklli) vt. aspirarle por la nariz a alguien. Wawaser ñinchiner'i'ñi, uwa'netcheklli marinanenler. El bebe no podía respirar y su madrina le ha chupado la nariz. Wadek'a'siner'ku marinawek uwa'netchekllun, nanpilek. Cuando nací, mi madrina me chupó la nariz y viví.",443,shi
uwa'netchekker',"uwa'netchekker' vt. ¡chúpale/aspírale por la nariz! Nana wila chimidektuwiñi. ¡Teknanpiker, uwa'netchekker'! Ese niño casi se ahoga. ¡Sálvale, chúpale de la nariz! *uwa'netcheklli *uwa'netchek'apalli *uwapalli uwala s. puchcacuru, especie de hormiga que come madera. Uwalaler kiteklli Llusha pideknenkek. La hormiga puchcacuru le mordió a Rosa en su casa. la4. *uwalalli *uwalapalli *uwalapalli (*uwalalli) vt. jalar. Chumalaler ñiñi'wek uwalallinteklli. Tomasa le jaló la cola a mi perro. u-; *pita'kapalli.",443,shi
uwaler',"uwaler' vt. ¡jálalo! ¡Isa'ter, kana'nmasu' uwaler'! ¡Mete la mano (por la ventana) y jala lo que encuentres! uwan s. ranita, tipo de rana comestible. Uwanlusa' yakutanna' inwiperillina'. Kadu'nen i'na dekkek aku'tulli, sennadekshek. Las ranitas queriendo poner huevo se abrazan. Ponen su huevo en el agua, en las cochitas. *uwapalli (ulli; *uapalli) vt. beber, tomar. Nawa' uwapallina' kasi'yek chintak. Ellos están tomando gaseosa en la tienda. Kenmu'wa' ulekwa' uklupidek Nicanor pideknen. Nosotros tomamos chicha punta en la casa de Nicanor. Dekpilli' kuda ullidek wa'danlusa' uwer'kasu' Moralillo kallik. Anoche hemos tomado cerveza en la uwek 442 Plaza Moralillos. uwek s. perdiz, puqueador. Uwek aku'tapalli kañer kadu'. La perdiz pone huevos azules. Tinamou; Penelope spp.",443,shi
uwek-kumala,"uwek-kumala s. especie de cumala. Ka'lek atenkumala, uwekkumala, etchekkumella, kaserwa'la. Son comestibles el atenkumala, uwekkumala, etchekkumella y kaserwa'la. cf: kaserwa'la. uwen adj. mediano. ¡Dekmayun uwensha alan'u yadekmantalek! ¡Préstame un cántaro medianito, quiero traer agua! uwenluncha s. mujer bajita. Arakayu sadin uwenluncha. La mujer de Arákayu era baja de estatura. lun.",444,shi
uwenta'su',"uwenta'su' nom. 1) más pequeño. Chekluna i'na tudakla uwenta'su'. El mono huapo es de menor tamaño que la maquisapa. 2) mediano, que es mediano. Kusherpen yamapa'llen. ¡Nana uwenta'su' uku'lau! Quiero comprarte un chancho. ¡Dame el mediano! *uwentapalli (*uwentulli) vi. 1) ser de tamaño mediano. 2) reducirse. Lanla' Pitunta' uwentunta'lli La Ballena Poza se redujo. *uwentulli *uwentapalli",444,shi
uwi',"uwi' s. especie de araña no venenosa. Uwi' allisektapalli pitellinenlek. La araña hace su trampa con su hilo. cf: insenkuwi'. uwi'denpa uwidenpa Uwi'lunsha nprop. Señorita Araña. Uwi'lunsha a'lektulli pitetcherkek, ananterkek, kala'terkek Shiwilulunlusa'. Nanekla ñinchitullina'. La Señorita Araña enseñó a las mujeres shiwilu a hilar, armar el tejido y a tejer. De ella aprendieron. uwidenpa (uwi'denpa) s. sicsi, tipo de malahierba. Sankuperak kala uwidenpa mutu' auklukak ulek. Nanalek a'padipellek. Cuando se tiene anguchupo, se hierve tres papitas de sicsi y se bebe. Con eso se sana.",444,shi
uwin'apalli,*uwin'apalli (*uwiñi) vi. silbar. Kupinshupin uwin'apala'lli. Ñi panerchapi'ñi. El chirriclés sólo silba. No imita el habla. Sanchaku uwiñi kalalu'. Santiago silbó tres veces. val.: *uwinchapalli. *uwinchapalli (*uwinchulli) vt. silbarle a alguien. Sanchaku uwinchullun. 443 uwincher' Santiago me silbó. val.: *uwin'apalli.,444,shi
uwincher',"uwincher' vt. ¡sílbale! ¡Nana wilalun pa'apilalli yadekman, uwincher'! Esa señorita esta yendo a traer agua. ¡Sílbale! V v",445,shi
Ventiocho-duker,"Ventiocho-duker s. julio, mes de julio. Ventiochodukerkek i'na wilalusa' kallik W w -wa v. > v. acercarse, hacer algo acercándose. ¡Wawaser ashin ekpa'water! ¡Lleva al bebe donde su mamá!",445,shi
wa'adiktapalli,"*wa'adiktapalli vi. vaticinar, predecir el futuro.",445,shi
wa'an,"wa'an s. 1) jefe, autoridad, gobernante. Wa'an kamashitulli kalli pilu'erkek. El gobernante ordenó que cultivaran (cortaran la hierba de) las calles. 2) dueño. Nanimi'na napi'pui'mi'na wa'anen nampi'pawiñinpi'la nana Panpadek ukuchinkek. Dicen que en ese tiempo el *wa'aperchapalli *uwinchulli *uwinchapalli *uwiñi *uwin'apalli",445,shi
uwinker',uwinker' vi. ¡silba! ¡Uwinker' tulunera'masu'pu'su'! ¡Silba como cantas (a misma tonada)! marchallina'. En el mes de julio los niños marcharon en la plaza. dueño (del Pampayacu) todavía vivía ahí en esa ribera del río.,445,shi
wa'anla,"wa'anla s. siamba, especie de palmera ungurahui alreadedor de la cual los shiwilu pandillaban en el carnaval. ¡Wa'anla a'waner'a chu'ken'ek! ¡Vamos a prender la palmera siamba para pandillar! *wa'aperchapalli (*wa'aperchulli) vi. tener una pesadilla, tener un mal sueño. Nanek ima nana Muyunpak pa'lusa' sadinai'ma wa'chacha 444 wa'apetchullina'. Dice que ahí las esposas de los que se habían ido a Moyobamba tuvieron un mal sueño. *wa'aperchulli *wa'aperchapalli",445,shi
wa'chacha,"wa'chacha s. especie de pajarito de color azulado y pico blanco. Está asociado con el malagüero. Wa'chacha tupitullun inchilalak pekla'su' pekkiwantanku. El pajarito ""wa'chacha"" me ha seguido en el camino cantando, haciéndome malagüero.",446,shi
wa'dan,"wa'dan s. 1) tunchi, espíritu, alma, sombra del espíritu. Enmu'pinen imanantulli wa'dan llipu'a'su' lauk'an. El hombre se asustó cuando escuchó al espíritu golpear el suelo (con palo). sinón.: Dadapuwa'dan. 2) dueño espiritual. Pipera'su' llinan wa'danen tanak kapetlla. Nanek a'iketchekllen. Has encontrado al espíritu de la lupuna colorada en el monte. Ahí te ha embrujado. 3) gente blanca. Wa'danlusa' amukankantullina'. Los blancos tienen pelo en el pecho.",446,shi
wa'dan-panpateklu',"wa'dan-panpateklu' s. 1) pasto introducido por los blancos. lu'1. 2) tunchi pasto, pastizal en Jeberos donde hay sepulturas. Napi' pa'amu nana wa'danpanpateklu'lupa' lli'lek kala chimipi muserpilu'. Antes caminando por el tunchi pasto he visto tres tumbas.",446,shi
wa'danlusa',"wa'danlusa' uwer'kasu' s. cerveza. U'dunshala Shiwilulusa' ullina' asu' wa'danlusa' uwer'kasu' wala'apu'pi. Pocos jeberinos tomaron cerveza en año nuevo. *wa'danpiñi *wa'danpinpalli wa'danpinker' (wa'danpir') vi. 1) ¡alócate! ¡Wa'danpir', lamapu'r! ¡Alócate, grita! 2) ¡vuélvete promiscuo! ¡vuélvete promiscua! ¡Wa'danpir', ala' ala'lek ñiker'! ¡Vuélvete promiscuo/promiscua, estáte con una y otra pareja! *wa'danpinmutu'lli *wa'danpinmutu'palli *wa'danpinmutu'palli (*wa'danpinmutu'lli) vi. tener mareo, estar mareado. Wa'danpinmutu'palek. Menmik yenñichi'nek pa'a'kasu'. Estoy mareado. No puedo ir a la chacra. Tuwekllikla wa'danpinmutu'lli. Por lo que se desveló tiene mareación de cabeza. U'lanma'ta' pekpu'sik yunsu'mu i'sunlu' laner'amu ipa'la ikermutu'lek 445 *wa'danpinpalli wa'danpinmutu'lek. Después de la lluvia cuando alumbró el sol salí y percibí el ""i'sunlu'"". Ahora me duele la cabeza y tengo mareos. *wa'danpinpalli (*wa'danpiñi) vi. 1) alocarse, volverse loco. Ñipa'pa'nkusu' ala'lusa' wa'danpiñi. Mi vecino una vez se ha alocado. ¡Wa'danpina! ¡Estás loco! Nana enmu'pinen wa'danpinpalli. Ese hombre está haciendo locuras. 2) ser promiscuo/a, volverse promiscuo/a. Asu' wilapen wa'danpiñi. Ala'-ala'lek insi'lenñi, inluntulli, iyamelli, inmusha'lli. Este tu hijo es loco/promiscuo. Con una y otra se bromea, se conversa, se ríe, se besa.",446,shi
wa'danpintek,"wa'danpintek nom. 1) loco, loca. Nana ku'aper wa'danpintek ñipetchapalli. Esa mujer loca está insultando. 2) mujeriego, hombreriega. Ankisha meknen wa'danpintek. La cuñada de Angélica es hombreriega. sinón.: ekkuanwantek. wa'danpir' wa'danpinker' *wa'dantapalli (*wa'dantulli) vi. estar con mal aire. Damur i'na u'chimu wilalusa' lulen'ek wa'danta'ser, wa'ki'ker sekdun wakaweklek. El incienso es bueno para curar a los niños con mal aire, mezclándolo con el cacho de la vaca.",447,shi
wa'dantek,"wa'dantek s. pollo, gallina. Tatalupalli wa'dantek yaku'tan. La gallina está cacareando, queriendo poner su huevo. wa'dantek lantek llinser (llinser) s. diseño cerámico ""pata de gallina"", diseño tradicional shiwilu. *wa'dantulli *wa'dantapalli wa'dek-uklli wadek-weklli *wa'inutapalli (*wa'inutulli) cf: *wei'inutapalli. vi. 1) tener pena. Amilusa' wa'inutullina', willekllina'. Las viejitas tenían mucha pena y lloraban. 2) preocuparse, estar preocupado. Wilawek nuker'itullun, enpu'nipa' wei'inutulek. Mi hijo tiene frío, estoy muy preocupada. 3) ser sensible, ser sentimental. Mekshawek i'na wa'inutulli. Mi cuñada es sentimental. *wa'inutulli *wa'inutapalli",447,shi
wa'ki'ker,wa'ki'ker vt. ¡hipnotízalo! ¡Wa'ki'ker ka'a'mak! ¡Hipnotízalo para que lo comas! wa'ki'lli *wa'ki'palli wa'ki'tutek 446,447,shi
wa'ki'palli,*wa'ki'palli (wa'ki'lli) vt. 1) hacer dormir a alguien. Nanek ima wa'ki'deklli urankasu' supinak ima. De ahí dice (el duende) les hizo dormir después que comieron. 2) hipnotizar y hacer dormir. Kellulu-ñiñi' wa'ki'dek'an ka'deklli. El yanapuma los hipnotizó y se los comió.,448,shi
wa'ki'tutek,"wa'ki'tutek nom. hipnotizador, animal o espíritu que hipnotiza a las personas. Kelluluñiñi' ima wa'ki'tutek. Se dice que el yanapuma es hipnotizador.",448,shi
wa'laker,wa'laker vt. ¡suéñale! ¡sueña con él o ella! ¡Wa'laker sudanpen wenchetchinpa'! ¡Suéñale a tu marido para ver si va a venir! *wa'lalli *wa'lapalli,448,shi
wa'lapalli,*wa'lapalli (*wa'lalli) vt. soñar con algo o alguien. Dekpilli wa'lallen. Anoche te soñé. val.: *wa'latapalli.,448,shi
wa'latapalli,*wa'latapalli (*wa'latulli) vi. soñar. Dasu'la yunsanma' lunku' ma'pu'sui'pa' wa'latulama'. En la mañana salgan (de sus mosquiteros) y cuenten cómo quizá han soñado. val.: *wa'lapalli.,448,shi
wa'later',"wa'later' vi. ¡sueña! ¡Pa'ker' wichi'nta'n, wa'later'! ¡Anda a dormir y sueña!",448,shi
wa'latu,wa'latu (wa'latutek) s. soñador. Napi' wa'latulusa' tullina'ina asu' kekki da'asu'lupa' ala'sa' ñinanlu' ñapalli. Nerpi'la la'la' lunpallina' nawa'. Antes los soñadores decían por ahí por donde el sol se oculta hay un pueblo. Diferente lengua hablan ellos. *wa'latulli *wa'latapalli wa'latutek wa'latu,448,shi
wa'na,"wa'na s. fierro, aluminio, metal. Wa'nakla nu'tullina' nanwiyu'. El avión está hecho de metal.",448,shi
wa'na-lanser,wa'na-lanser s. 1) bicicleta. Pulu panta'lli wa'nalanserkek llishanak. Pablo fue en bicicleta al puerto. 2) motocicleta. Reiter wa'nalanserñen su'willi. Reiter sacó brillo a su moto.,448,shi
wa'na-lu'nsu',wa'na-lu'nsu' s. radio. Kuda lauktullidek asu' wa'nalu'nsuk wa'an ima inchilala du'wan a'nu'tapalli. Nosotros escuchamos en la radio que el presidente hizo una carretera. sinón.: wa'natek-lu'nsu'.,448,shi
wa'na-sinan,"wa'na-sinan s. plato de fierro enlozado. Kulliker ala'pasak kekki luwantulek wa'nasinanlusa', wa'naukta yamapa'tamu. Necesito 447 wa'na-ukta cien soles para comprar platos de fierro enlozado y ollas. cf: sinan.",448,shi
wa'na-ukta,"wa'na-ukta (wa'na-wekta) s. olla de metal, paila, sartén. Kulliker ala'pasak kekki luwantulek wa'nasinanlusa', wa'naukta yamapa'tamu. Necesito cien soles para comprar platos de fierro enlozado y ollas. wa'na-wekta wa'na-ukta",449,shi
wa'nakla,wa'nakla peklu'terka'su' nom. teléfono. ¡Kencher' nana wa'nakla peklu'terka'su'! ¡Trae el teléfono!,449,shi
wa'nallin,"wa'nallin s. alambre, cadena. Mañir wa'nallin uchentulli. Manuel enderezó/estiró el alambre. llin1.",449,shi
wa'nalu',"wa'nalu' s. flecha. Akushupi a'lanan wa'nalu'lek ekkuañi. Augusto picó un fasaco con flecha. cf: wawasapa; cf: pektenña, pektenñan.",449,shi
wa'nanan,wa'nanan s. poste de luz. nan.,449,shi
wa'napi,"wa'napi s. 1) avión. Kuda ukllidek wa'napik du'pa'tamudek Shiwilukla. Nosotras hemos venido desde Jeberos sentadas en el avión. pi4; cf: nanwiyu'. 2) carro, automóvil. Kuda wa'natek-tekka'a'su' ektekka'llundek wa'napi, Tarapukuk. Nosotros viajamos en carro a Tarapoto. sinón.: wa'natektekka'a'su'. 3) radio. ¡Nana yuyu' wa'napipen aper'a'nsu' tañiter, luwetchulinpa'! ¡A ese hombre que te ha robado tu radio apúntale si lo reconoces! sinón.: wa'natek-lu'nsu'.",449,shi
wa'natek,"wa'natek s. calamina, lámina de calamina. Cooperativa pideknen nu'tullina' wa'natekkekla. El local de la cooperativa tiene techo de calamina. wa'natek lupak tekka'a'su' wa'natek-tekka'a'su'",449,shi
wa'natek-lu'nsu',wa'natek-lu'nsu' s. radio. Alakanter lunpalli wa'nateklu'nsu'lek Yurimawak. Nana kuda lawek'apallidek. El alcalde está hablando por la radio en Yurimaguas. Eso nosotros estamos escuchando. sinón.: wa'napi 3) ; sinón.: wa'nalu'nsu'.,449,shi
wa'natek-pi'pi'yu',wa'natek-pi'pi'yu' s. máquina de coser. Edith a'ñapalli wa'natek-pi'pi'yu'. Nanalek piper'itulli kutunen Wirñanchuki. Edith tiene una máquina de coser. Con eso ha cosido una camisa para Fernando. wa'natek-tekka'a'su' (wa'natek lupak wa'tanta 448,449,shi
tekka'a'su',"tekka'a'su') s. carro, coche, automóvil. Asu' pentunan du'winpu', nu'an asu' wa'natek-tekka'a'su' nañi'ñi. Este puente es angosto, por eso el carro no cabe. sinón.: wa'napi 2) .",450,shi
wa'tanta,"wa'tanta s. sapo de color blanco y ojo pardo mutishco o claro. La'pirkek wa'tanta peklapalli ""wa' tantan, wa'tantantantan"". En el Rumiyacu, el sapo mutishco croa ""wa' tantan, wa' tantantantan"". cf: wawanu; cf: pinankala.",450,shi
wa'tenapalli,*wa'tenapalli vt. esperar. Surinawek tekda'tek. Nu'amudek enpi'pu' wa'ten'i'ñidek. Mi sobrina es tardona. Por eso nunca la esperamos. Nana wa'ten'i'ñi Sancha'ku. Ella no esperó a Santiago. ¡Wa'tenku! ¡Espérame! val.: *wa'tentapalli.,450,shi
wa'tenker',wa'tenker' vt. ¡espéralo! ¡Wa'tenker' Miñiku! Ipia'la wenchetchu kayikla. ¡Espera a Meneleo! Ahorita va a venir de la calle. *wa'tentapalli (*wa'tentulli) vi. esperar. ¡Nunkeklan yunchinker wiweksu'! Wa'an wa'tentapalli. ¡Desembárcate de la canoa rápido! El jefe está esperando. val.: *wa'tenapalli.,450,shi
wa'tenter',"wa'tenter' vi. ¡espera! ¡Wa'tenter', aner yapanta'tanpi'la! ¡Espera, todavía no te vayas! *wa'tentulli *wa'tentapalli wada s. garza blanca pequeña, garza garrapatera. Wadai'na pa'apalli waka' supinañik, tekpanen ka'an. La garza garrapatera anda detrás de la vaca comiendo su garrapata. wadek-weklli (wa'dek-uklli) s. cumpleaños. Wa'dek uklliñik uklupidek iyulli. Para su cumpleaños quiere tomar chicha punta. sinón.: uklli1 1) .",450,shi
wadek'apalli,"*wadek'apalli (*wadeklli) vt. dar a luz, parir. Nanek wadekllun awawek Shiwiluk. Ahí me alumbró mi madre en Jeberos. Awellu Kalluler ichek'itulli. Nu'an musu' wadeklli, ñi insekluten'i'ñi. Carolina le enderezó el feto a Aurora. Por eso dio a luz sin novedad, no sufrió. cf: nasiapilalli. *wadeklli *wadek'apalli",450,shi
wadi',"wadi' s. mijano. Kankella wapu' ñitusik wadi' yauksik. Cuando echa bastante fruto la ñejilla va a haber mijano (de mojarra). Laukku', sasa' penwinerapilalli, ipa' wadi' uk'etchu. Escuchen, el martín pescador este yendo hacia arriba, ya va a venir el mijano. 449 wadunker' *waduñi *wadunpalli",450,shi
wadunker',"wadunker' vt. ¡escógelo! ¡Wadunker' sernpa mupisha'su'! ¡Escoge una piña bonita! *wadunpalli (*waduñi) vt. escoger, seleccionar. Nana wadui'ñi kapi Ella no escogió la tela. Wadunpalek pumulada yakusumu. Estoy escogiendo el arroz para cocinar. Wadunek kerkek lli'amu llillinlusa', nerpi'pu'. Ahora los nombres se escogen mirando en un libro, a veces. wadunpi adj. escogido, seleccionado, lo mejor. Enka'u mama' wadunpi! Dame las sachapapas seleccionadas! pi4. wai wei",451,shi
wai'tawa,"wai'tawa (wei'tawa) s. huancahui, águila pescadora. ¡Lli'ku' nana nalataspi! Nanek du'apalli wai'tawa. ¡Miren ese arbolazo! Ahí está sentado un huancahui. Wai'tawa ka'apalli da'wanlusa'sa'. El huancahui come solamente serpientes. wailan (weilan) adv. desde lejos. Laman lalanerñenlek lanerchulli wailan. La huangana con sus fosas nasales huele desde lejos. Waka'dek Kellu wailan lli'lek. Al humo se lo divisa de una distancia. *waipen'apalli (*waipenñi) vi. ser gordo. Mikekwek waipenñi. Nakusu' uranpalli. Mi yerno está gordo. Come mucho. *waipenñi *waipen'apalli waka s. huaca, planta cuya hoja se usa como veneno para peces. Waka puñañikla a'pinta' ikelli. La huaca es un veneno más fuerte que el barbasco. cf: da'wan iker, kaper', kaper.",451,shi
waka'1,waka'1 s. hinchazón. Nuñilu' u'chimu waka'ki. La resina cuajada de la caraña es buena para curar la hinchazón.,451,shi
waka'2,"waka'2 (cast. vaca) s. vaca, ganado. Pidir menmin nu'tapalli panpatekkin waka' yapektawan. Fidel está haciendo chacra para pasto para críar ganado.",451,shi
waka'a'su',"waka'a'su' nom. absceso, hinchazón, inflamación. Kaserwa'la u'chimu lulen'ek waka'a'su' La cumala ""kaserwa'la""sirve para curar abscesos. Waka'dek nprop. Vacayacu, quebradita cerca de Jeberos. Waka'dekkek chi'teklu' pilli'taser ka'pa'tulek. En el Vacayacu cuando agarraron zapaterito he ayudado a comer. dek2. waka'lu' 450 *waka'lli *waka'palli",451,shi
waka'lu',"waka'lu' s. carne de res, carne de vaca. Ya' ka'lek waka'lu', ipa'la nanapu'si'la ka'nuntechek. Ayer comí carne de vaca, ahora otra vez voy a comer. lu'2.",452,shi
waka'mudidek,waka'mudidek s. leche de vaca. Waka'mudidek a'kaserak ulek. La leche de vaca se la endulza y se bebe. dek2.,452,shi
waka'mudideklu',waka'mudideklu' s. mantequilla. ¡Tanta' waka'mudideklu'lek deksa'ter! ¡Unta el pan con mantequilla! lu'1; dek2.,452,shi
waka'palli,"*waka'palli (*waka'lli) vi. hincharse parte del cuerpo. Waka'lanteklli. Ya' dasi'walli. Ama'n sanek a'da'tulli. nu'an waka'lli. Su pie está hinchado. Ayer le hincó un palo en su pie. Bañándose le hizo entrar frío y por eso está hinchado. wakullin s. aguaje tamshi, soga para hacer la orilla del canasto. Se obtiene de diferentes palmeras. Tanak ñapalli dudinpu' llin; ñapalli lantekpillin, ñapalli wakullin, setlletllin. En el monte hay todo tipo de sogas; hay soga para canasto (tamshi), hay soga para la boca del canasto (aguaje tamshi) hay lamisto tamshi (para amarrar basbasco). llin1. wakuna (cast. vacuna) s. vacuna. Sa'punpi wer'lli wakunalek. Asu' dukturllusa' nu'tullina' wakuna kaluwi'lusa' ta'wanterkek. La varicela ha desaparecido con la vacuna. Los doctores hicieron la vacuna para que las enfermedades se terminen.",452,shi
wala'apu',wala'apu' adv. año nuevo. U'dunshala Shiwilulusa' ullina' asu' wa'danlusa' uwa'su' wala'apu'pi. Pocos jeberinos tomaron cerveza en año nuevo. cf: nalu-ekkilala.,452,shi
Wala'apu'-duker,Wala'apu'-duker s. enero. Wala'apu'dukerkek dudinpu' la'la' yañinchita'su' adencha'lli Shiwiluk. En el mes de enero la lingüista ha regresado a Jeberos.,452,shi
wala'wan,"wala'wan s. ayudante, guardia, policía. Napi' ima silakun Kundek wa'an wala'wanen ñiwiñi. Dicen que antiguamente la unchala fue el ayudante del gobernante Pelejo. Mañir sipu' kala'llina' wala'wanlusa'ler. A Manuel lo metieron al calabozo los policías. walatek s. especie de carachama grande. Walatek i'na a'llupi walumakla. La carachama walatek es más 451 walek grande que la carachama waluma. walek1 post. hasta. Shiwilulunlusa' i'shillina' kalantek 1960 nanek walek. Las jeberinas usaban pampanilla hasta 1960. *walek2 legítimo, común, verdadero, de los antiguos. Shiwilu chiter'walek i'na meru'latektulli. El maíz legítimo jeberino tiene grano suave. chiter'walek , mama'walek , yunwalek walenña s. huacapú (especie de árbol). Walenña i'na nala waten'a'su'. U'chimu pian pidekki. El huacapú es un árbol resistente. Es bueno para hacer horcón de la casa. (Minquartia guianensis) waler s. especie de carachamita más pequeña. Napi' ñiwiñi waler Lapirkek, ipa'li'na ta'wantulli. Antes había carachamita waler en el Rumiyacu, pero ahora se ha terminado. wallin s. pashaquilla, hierba soga espinosa. Wallinlu' yanakutamu enchunek iñer nana wallinlu' ña'su' sawellilek. Queriendo pasar el pashaquillal le he cortado todo ese pashaquilla con machete (para poder pasar). llin1. Wanchiku Wallinchi nprop. Valentín. Illiku Wallinchiler katu'pa'lli. A Elías Valentín lo ayudó. Wallinchina nprop. Valentina. Kui'na marinawek Wallinchina. Nana dektuntullin mu'mushillinwek. Mi madrina era Valentina. Ella cortó mi cordón umbilical. waluma s. especie de carachama mediana. Walatek i'na a'llupi walumakla. La carachama walatek es más grande que la carachama waluma. -wan s. > v. tener; sufijo que agregado a un nombre indica posesión de dicho nombre. Kuda wa'dantekwanpallidek. Nosotros (exclusivo) tenemos gallinas. Wa'danlusa' amu'utekwañina'. Los blancos tienen barba. Aperllinerken illapapen. ¿Ma'pue'tchu ipa'la illapawi'na? Te robaron tu escopeta. ¿Qué vas a hacer ahora que no tienes escopeta? wana, wanan s. huana, especie de árbol de la purma. Wana i'na u'chimu pulaki. El árbol huana es bueno para cerco. tanan-wana, tanan-wanan Wanchiku nprop. Waldemar. Wanchiku kirka' muñinchita'su'. Waldemar wanchira 452 es inteligente. wanchira (cast. bandera) s. bandera. Wanchira i'na a'ukuñina' nalamutuk. Colgaron la bandera en la cima del palo. Wandek nprop. río Supayacu. Pidek'echek Shiwiluk, tanpu'techek Wandik, palenñantechek Nanpila'dik. Voy a construir una casa en Jeberos, un tambo en el Supayacu y un campamento en el Chahuayacu. dek2. *wanelli *wanerapalli",452,shi
waner-makila,"waner-makila (makila) s. puspo poroto, tipo de frijol de vaina pequeña. Kaikuawek terapalli wanermakila. Mi hermana está sembrando puspo poroto. *wanerapalli (*wanelli) vi. 1) pararse, estar parado. Nana wanelli. Ella se puso de pie. Nana yuyu' waneran mutupiklan tañipalli. Ese hombre parado está apuntando desde el cerro. val.: *a'wanerapalli. 2) detenerse. Pa'apilan da'wan kanan wanelli. Cuando estaba caminando encontró una víbora y se detuvo. ¡Yawanerta, nakur! ¡No te detengas, pasa!",454,shi
wanerker',"wanerker' vi. 1) ¡párate! ¡Wanerker', waneran dekkunter'! ¡Párate y camina! 2) ¡detente! ¡Wanerker' nanek i'la, ma'sha yadekkuntuta! ¡Detente ahí mismo, ya no camines! wañi s. pelejo de dos dedos, más pequeño que kuntek. Wañi nanpipalli dekkek ala' duker. Nanekla yunchinpalli uranen dunker'an. El pelejo de dos dedos vive en el agua un mes. Después sale a buscar su comida. cf: kuntek; sinón.: chilu2, kuntek. Choloepus hoffmani. *wankañi *wankanpalli",454,shi
wankanker',"wankanker' vi. ¡hínchate! ¿Yaka'lanpa tanta'? ¡Ka'ker' wankankerpi'nta'! ¿Tanto quieres comer pan? ¡Come, aunque te hinches! *wankanpalli (*wankañi) vi. hincharse todo el cuerpo. Ñiñi'wek wankañi laman ka'an. Mi perro se ha hinchado porque comió huangana. wanke'chek wanketchek wanke'chektaspi wanketchektaspi wanketchek (wanke'chek) s. boquichico, especie de pez. Ipa'la kua ka'lek wanketchek kalu'pi. Hoy yo he comido boquichico en caldo. wanketchektaspi wanketchektaserpi 453 wanketchektaspi wanketchektaspi wanketchektaspi (wanke'chektaspi; wanketchektaserpi) (wanketchek, -taspi) s. boquichico inmenso. ¡Ma'ta'nki asu' wanketchektaspi! ¡Ah caramba, qué boquichico más grande! Wanki nprop. Wagner, nombre de hombre. Wanki i'na menminpen. Wagner es chacarero. wanku s. culata del techo de la casa, base, fin. Armando palla'palli pidek wankunen. Armando está techando la culata de su casa. Wanpi s. Dueño del Carnaval, hombre que vive en el monte y que aparece en la época de carnaval, puede hacer daño a la gente y robársela. Papashawekku' uki'lakla tanak pa'apasik ima napi', Wanpiler ekpa'lli. Cuando mi papá de hambre estaba andando en el monte hace tiempo, el Wanpi se lo llevó. pi3 1) ; sinón.: mitan ashin. wanshen s. camarón. Kua kencha'lek wanshen Senñatu'ku'dekla yaka'amu inyapi. He traído camarón del Ungurahuiyacu para comer frito. wapu'mu'wa' wanutek s. sardinita, sapamama, especie de pez. Mikekwek kencha'lli wanutek deksamer'a'su'. Wilawek akitetchu. Mi yerno va a traer sardinita que ha anzueleado. Mi hija va a hacer patarashca.",454,shi
wapapa'tek,"wapapa'tek s. huapapa, especie de garza que tiene como gorro negro en la cabeza. Wapapa'tek i'na samer ka'tek. La huapapa come pescado. wapu' cuant. hartos, muchos. Ekkilalatusik i na ʹ dekshadeklusa ishañi, ʹ nanek wapu samer ñilli. ʹ Cuando llega el verano merma el agua, entonces hay muchos peces. Akapiwek wapu ʹ ñitulli. Mi palto dio muchos frutos. Pulu, ipa'la wapu' diukker! Eklli sichidenchek. ¡Pablo, ahora corta bastante leña! Mañana voy a acarrear. sinón.: u'dun. wapu'la cuant. muchos granos, muchos insectos. Wapu'llasha lupa'sula a'ñilli ñiñi'wa. El perro tiene muchas pulgas. la3.",455,shi
